DATA,GRUPO,TIPO,ETAPA,TOTAL_IMPRESSOES,TOTAL_CLIQUES,TOTAL_CUSTO,TOTAL_SESSAO,TOTAL_INSCRICOES,TOTAL_MATRICULADOS,LEADS,CTR,CR,CPS,TX_LEADS,TX_INSCRITOS,CPI,TX_MATRICULADOS,CPMAT,CPA
2025-01-10,TIKTOK,TIKTOK,TOPO,4237838,8958,20263.600000000006,2526,4,0,11,0.002113813694624476,0.28198258539852644,8.022011084718926,0.00435471100554236,0.001583531274742676,5065.9000000000015,0.0,,4.781589102745317e-06
2025-01-10,META,META,MEIO,8905887,176902,64820.660002000004,99186,1,0,7,0.019863490295800968,0.560683316186363,0.6535263041356644,7.057447623656565e-05,1.0082068033795092e-05,64820.660002000004,0.0,,0.366421295417802
2025-01-10,SEARCH,SEARCH,FUNDO,16655,380,3115.90769,317,16,0,37,0.022815971179825877,0.8342105263157895,9.829361798107255,0.1167192429022082,0.050473186119873815,194.744230625,0.0,,58.79071113207547
2025-01-10,META,META,FUNDO,24242274,114124,346912.109995,47814,586,6,2562,0.004707644175624778,0.4189653359503698,7.255450495566152,0.05358263270171916,0.012255824653867068,592.0001877047781,0.010238907849829351,57818.68499916667,110.20079733005083
2025-01-10,SEARCH,GENERICA,FUNDO,143847,7676,31370.919047,8070,149,18,746,0.0533622529493142,1.0513288170922355,3.8873505634448575,0.09244114002478315,0.018463444857496902,210.543080852349,0.12080536912751678,1742.8288359444443,35.05130619776536
2025-01-10,META,META,TOPO,11977133,53649,53701.159998999996,9011,1,0,1,0.00447928565208385,0.1679621241775243,5.959511707801576,0.00011097547442015315,0.00011097547442015315,53701.159998999996,0.0,,4.483640617416539e-06
2025-01-09,VALIDAÇÃO,VALIDAÇÃO,TOPO,0,0,0.0,1,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-09,SEARCH,MICROSOFT,MEIO,4304553,28400,14879.209999999997,7770,2,0,18,0.006597665309266723,0.27359154929577467,1.9149562419562416,0.0023166023166023165,0.0002574002574002574,7439.604999999999,0.0,,0.5239158450704224
2025-01-09,SEARCH,MARCAS,FUNDO,75546,28614,44645.666189,29443,1111,11,4692,0.3787626082122151,1.0289718319703642,1.516342294908807,0.15935876099582244,0.03773392656998268,40.18511808190819,0.009900990099009901,4058.6969262727275,7.693549231259694
2025-01-09,TIKTOK,TIKTOK,MEIO,7618519,59189,28920.550000000007,25858,1,0,5,0.007769095279541864,0.4368717160283161,1.1184372341248359,0.00019336375589759454,3.867275117951891e-05,28920.550000000007,0.0,,0.4886135937420806
2025-01-09,DEMAND GEN,DEMAND GEN,MEIO,34211587,937438,63280.311585,310201,22,1,104,0.02740118428297407,0.33090295038178524,0.20399776785052273,0.00033526648850261604,7.09217571832457e-05,2876.377799318182,0.045454545454545456,63280.311585,0.06750346325303647
2025-01-09,SEARCH,OPORTUNIDADES,FUNDO,75490,2893,22915.143164999998,3208,78,4,394,0.038322956683004374,1.108883511925337,7.143124427992518,0.12281795511221945,0.024314214463840397,293.7838867307692,0.05128205128205128,5728.785791249999,48.54903212923728
2025-01-09,SEARCH,DV360,MEIO,6353433,227131,51769.456363999976,5384,0,0,0,0.03574933425755808,0.02370438205264803,9.615426516344721,0.0,0.0,,,,0.22792774374259778
2025-01-09,DEMAND GEN,DEMAND GEN,FUNDO,2005683,27846,33467.417197999996,9509,22,1,142,0.0138835498929791,0.3414853120735474,3.5195517086970236,0.014933221158902093,0.0023135976443369437,1521.2462362727272,0.045454545454545456,33467.417197999996,204.0696170609756
2025-01-09,META,META,TOPO,11090152,42700,46718.670002,7637,2,2,8,0.003850262827777293,0.17885245901639343,6.117411287416525,0.0010475317533062722,0.00026188293832656804,23359.335001,1.0,23359.335001,4.212626662105262e-06
2025-01-09,SEARCH,DV360,TOPO,12894575,13796,69209.799644,611,0,0,0,0.0010699073059794526,0.044288199478109594,113.27299450736497,0.0,0.0,,,,5.3673579504559085e-06
2025-01-09,META,META,MEIO,8891063,162274,60996.25999499999,87883,0,0,6,0.018251360945254803,0.5415716627432614,0.6940621052421969,6.82725896931147e-05,0.0,,,,0.37588436838310507
2025-01-09,SEARCH,CURSOS,FUNDO,614719,36394,214570.85250700006,24944,503,48,2234,0.059204286836749796,0.68538770126944,8.602102810575692,0.08956061577934574,0.020165169980756896,426.5822117435389,0.09542743538767395,4470.226093895834,78.39636554877606
2025-01-09,TIKTOK,TIKTOK,FUNDO,10762761,76712,68472.70999999998,61139,27,1,132,0.007127539113801746,0.7969939514026488,1.119951422169155,0.0021590147041986294,0.00044161664404062875,2536.0262962962956,0.037037037037037035,68472.70999999998,430.64597484276715
2025-01-09,META,META,FUNDO,24932517,117490,335650.87000000005,49544,715,7,2777,0.004712320059783776,0.4216869520810282,6.77480360891329,0.05605118682383336,0.014431616341030195,469.4417762237763,0.009790209790209791,47950.12428571429,96.1199513172967
2025-01-09,TIKTOK,TIKTOK,TOPO,2446366,5739,14736.930000000002,1213,13,1,17,0.0023459286141157944,0.21136086426206657,12.14915910964551,0.014014839241549877,0.010717230008244023,1133.6100000000001,0.07692307692307693,14736.930000000002,6.02400867245539e-06
2025-01-09,PMAX,PMAX,FUNDO,2658922,60378,246070.20189499998,38744,676,7,2651,0.02270769883433963,0.6416906820365034,6.351182167432376,0.06842349783192236,0.017447862894899857,364.00917440088756,0.010355029585798817,35152.88598499999,73.96158758491133
2025-01-09,SEARCH,OPORTUNIDADES,MEIO,62165,3735,12091.769677,2805,1,0,96,0.06008203973296871,0.751004016064257,4.310791328698753,0.034224598930481284,0.00035650623885918,12091.769677,0.0,,3.2374216002677376
2025-01-09,VALIDAÇÃO,VALIDAÇÃO,MEIO,0,0,0.0,37,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-09,SEARCH,MICROSOFT,FUNDO,608978,7748,26213.139999999996,6229,160,8,727,0.01272295550906601,0.8039494062983996,4.208242093433937,0.11671215283352063,0.025686305988120082,163.83212499999996,0.05,3276.6424999999995,29.5525817361894
2025-01-09,SEARCH,SEARCH,FUNDO,16732,476,3832.937187,375,14,1,43,0.028448481950753047,0.7878151260504201,10.221165832,0.11466666666666667,0.037333333333333336,273.7812276428571,0.07142857142857142,3832.937187,67.24451205263158
2025-01-09,SEARCH,GENERICA,FUNDO,174495,9607,38924.50618000001,9733,193,17,1018,0.055056018797100204,1.0131154366607682,3.9992300606185154,0.10459262303503544,0.019829446213911434,201.6813791709845,0.08808290155440414,2289.6768341176476,32.14244936416186
2025-01-08,SEARCH,OPORTUNIDADES,MEIO,64790,3429,12362.137845999998,2567,2,0,42,0.05292483407933323,0.7486147564887722,4.815791915075963,0.016361511492014025,0.0007791195948578107,6181.068922999999,0.0,,3.60517289180519
2025-01-08,SEARCH,CURSOS,FUNDO,675558,43323,245914.1470410001,26695,466,46,2336,0.06412920874299469,0.6161853980564597,9.211992771717554,0.08750702378722608,0.017456452519198352,527.7127618905581,0.09871244635193133,5345.959718282611,87.76379266274094
2025-01-08,DEMAND GEN,DEMAND GEN,FUNDO,2064388,22658,33194.788367,2830,13,1,70,0.01097564992627355,0.12490069732544797,11.729607196819789,0.024734982332155476,0.004593639575971731,2553.445259,0.07692307692307693,33194.788367,399.93720924096385
2025-01-08,TIKTOK,TIKTOK,TOPO,1206033,3145,4534.099999999999,702,0,0,0,0.002607723005921065,0.2232114467408585,6.458831908831908,0.0,0.0,,,,3.759515701477488e-06
2025-01-08,META,META,TOPO,9827601,22867,35666.860005,3117,1,0,2,0.0023268140413921974,0.13630996632702147,11.442688484119346,0.0006416426050689766,0.0003208213025344883,35666.860005,0.0,,3.6292539761229625e-06
2025-01-08,VALIDAÇÃO,VALIDAÇÃO,MEIO,0,0,0.0,29,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-08,META,META,FUNDO,17920515,83650,224087.52000199998,31819,484,5,1991,0.004667834601851565,0.3803825463239689,7.042569533989125,0.06257267670259907,0.015211037430466074,462.9907438057851,0.010330578512396695,44817.5040004,90.54041212202019
2025-01-08,DEMAND GEN,DEMAND GEN,MEIO,39909018,1123059,63993.944694000005,319542,42,1,198,0.028140481933181118,0.2845282393890259,0.20026771032915863,0.0006196368552490752,0.0001314381208104099,1523.665349857143,0.023809523809523808,63993.944694000005,0.05698181902642693
2025-01-08,SEARCH,SEARCH,FUNDO,17125,513,3377.951729,341,27,1,53,0.029956204379562045,0.6647173489278753,9.90601680058651,0.15542521994134897,0.07917888563049853,125.1093232962963,0.037037037037037035,3377.951729,42.2243966125
2025-01-08,SEARCH,MICROSOFT,MEIO,1780835,13620,2348.8499999999985,2564,0,0,1,0.0076480976620517905,0.1882525697503671,0.9160881435257404,0.000390015600624025,0.0,,,,0.17245594713656376
2025-01-08,TIKTOK,TIKTOK,FUNDO,12532401,73666,72126.59999999999,47313,37,1,171,0.00587804364063997,0.6422637308934922,1.524456280514869,0.0036142286475175957,0.0007820260816266142,1949.3675675675672,0.02702702702702703,72126.59999999999,346.76249999999993
2025-01-08,SEARCH,GENERICA,FUNDO,209650,11821,44689.310440999994,10942,195,16,1104,0.05638445027426663,0.9256408087302259,4.0841994554012055,0.10089563151160666,0.017821239261560956,229.17595097948714,0.08205128205128205,2793.0819025624996,34.402856382601996
2025-01-08,META,META,MEIO,8878001,157528,55994.91,70331,0,0,7,0.01774363395543659,0.4464666598953837,0.7961625741138332,9.952936827288109e-05,0.0,,,,0.355460045198314
2025-01-08,PMAX,PMAX,FUNDO,2011229,61660,272735.51664100005,37827,659,6,2633,0.03065787138113064,0.6134771326629906,7.210075254209957,0.0696063658233537,0.017421418563459964,413.86269596509874,0.009104704097116844,45455.919440166675,82.84796981804377
2025-01-08,SEARCH,DV360,TOPO,12751581,13405,65097.96935700001,332,0,0,0,0.0010512421949874294,0.024766878030585603,196.0782209548193,0.0,0.0,,,,5.105090055656629e-06
2025-01-08,SEARCH,MICROSOFT,FUNDO,307690,6208,17050.44,5057,159,7,714,0.02017615132113491,0.8145940721649485,3.371651176586909,0.1411904291081669,0.03144156614593632,107.2354716981132,0.0440251572327044,2435.7771428571427,19.53085910652921
2025-01-08,SEARCH,OPORTUNIDADES,FUNDO,110930,5213,41077.051568999996,4061,88,3,503,0.04699359956729469,0.7790140034529062,10.115009004924895,0.12386111795124354,0.02166953952228515,466.7846769204545,0.03409090909090909,13692.350523,69.50431737563451
2025-01-08,SEARCH,MARCAS,FUNDO,84746,33933,50060.992734,29421,1174,11,4789,0.4004082788568192,0.8670320926531695,1.7015394695625574,0.16277488868495293,0.039903470310322556,42.64139074446337,0.009369676320272573,4550.999339454545,8.39526961831293
2025-01-08,TIKTOK,TIKTOK,MEIO,8751397,66701,28155.340000000004,27311,1,0,4,0.007621754561014659,0.4094541311224719,1.0309157482333127,0.0001464611328768628,3.66152832192157e-05,28155.340000000004,0.0,,0.4221127119533441
2025-01-08,SEARCH,DV360,MEIO,6994736,250135,51661.35444800009,8465,0,0,2,0.03576046329697075,0.033841725468247146,6.102936142705268,0.00023626698168930892,0.0,,,,0.20653388949167487
2025-01-07,META,META,MEIO,7596195,158653,51804.749997000006,91110,1,1,9,0.020885851403235435,0.5742721536939106,0.5685956535726047,9.878169245966414e-05,1.0975743606629349e-05,51804.749997000006,1.0,51804.749997000006,0.32652865055813635
2025-01-07,TIKTOK,TIKTOK,FUNDO,11021167,34234,63564.42000000001,24115,37,1,179,0.0031062046333205913,0.7044166617982123,2.6358872071324906,0.007422765913331951,0.0015343147418619117,1717.9572972972976,0.02702702702702703,63564.42000000001,294.2797222222223
2025-01-07,META,META,TOPO,7771701,26784,28294.700001999998,5830,0,0,4,0.0034463497759370824,0.21766726403823178,4.853293310806174,0.0006861063464837049,0.0,,,,3.6407345061267794e-06
2025-01-07,SEARCH,OPORTUNIDADES,FUNDO,123203,5543,44372.67619800001,4515,102,3,598,0.04499078756199119,0.8145408623489085,9.827835259800667,0.13244739756367663,0.022591362126245847,435.0262372352942,0.029411764705882353,14790.892066000002,63.389537425714295
2025-01-07,SEARCH,SEARCH,FUNDO,20493,719,4711.786795999999,577,38,0,76,0.03508515102718001,0.8025034770514604,8.166008311958404,0.1317157712305026,0.0658578856152513,123.99438936842104,0.0,,41.331463122807016
2025-01-07,SEARCH,DV360,TOPO,9713090,9826,47872.600992,475,0,0,1,0.0010116245190768334,0.048341135762263385,100.78442314105263,0.002105263157894737,0.0,,,,4.928668527934983e-06
2025-01-07,SEARCH,GENERICA,FUNDO,215299,12243,48228.99738799999,11431,191,17,1070,0.05686510387879182,0.9336763865065751,4.219140704050388,0.0936051089143557,0.016708949348263495,252.50783972774863,0.08900523560209424,2836.9998463529405,38.24662758762886
2025-01-07,TIKTOK,TIKTOK,PRESENCIAL,0,0,0.0,1,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-07,SEARCH,MARCAS,FUNDO,82336,31577,42720.852851,30654,1812,12,4981,0.3835138942868247,0.970769864141622,1.3936469253930972,0.16249102890324266,0.05911137208847132,23.57662960871965,0.006622516556291391,3560.071070916667,6.2889522819078465
2025-01-07,DEMAND GEN,DEMAND GEN,MEIO,35703631,1068285,88148.01164499999,303292,44,1,230,0.029920906363837336,0.2839055121058519,0.29063744393192037,0.0007583450931775319,0.0001450747134774409,2003.363901022727,0.022727272727272728,88148.01164499999,0.08251357235662767
2025-01-07,SEARCH,OPORTUNIDADES,MEIO,52905,2504,9723.336303,1583,5,0,26,0.04733012002646253,0.6321884984025559,6.142347632975364,0.016424510423247,0.003158559696778269,1944.6672606,0.0,,3.8831215267571886
2025-01-07,META,META,FUNDO,15772728,69822,189682.20999000012,29166,430,4,1929,0.004426754839112168,0.4177193434734038,6.503538709113355,0.06613865459781938,0.014743194130151547,441.12141858139563,0.009302325581395349,47420.55249750003,80.40788893175079
2025-01-07,SEARCH,MICROSOFT,MEIO,1832565,13912,2356.4900000000016,4241,0,0,0,0.007591545183936177,0.3048447383553767,0.5556448950719174,0.0,0.0,,,,0.16938542265669937
2025-01-07,SEARCH,CURSOS,FUNDO,603712,42036,233331.31682099993,27495,517,42,2519,0.06962922718117248,0.6540822152440765,8.486318124058917,0.09161665757410438,0.018803418803418803,451.3178275067697,0.08123791102514506,5555.507543357141,76.85484743774701
2025-01-07,DEMAND GEN,DEMAND GEN,FUNDO,2220368,21941,33183.911013,6641,33,1,116,0.009881695286547094,0.3026753566382571,4.996824425990061,0.017467248908296942,0.004969131154946544,1005.5730609999999,0.030303030303030304,33183.911013,222.7108121677852
2025-01-07,TIKTOK,TIKTOK,MEIO,4852144,40460,16365.260000000006,22457,0,0,3,0.008338581872261004,0.5550420168067227,0.728737587389233,0.00013358863606002583,0.0,,,,0.40447998022738524
2025-01-07,VALIDAÇÃO,VALIDAÇÃO,MEIO,0,0,0.0,10,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-07,SEARCH,DV360,MEIO,4806839,191921,47675.00077300002,1056,0,0,0,0.03992665450205426,0.005502263952355396,45.1467810350379,0.0,0.0,,,,0.24840950585397129
2025-01-07,TIKTOK,TIKTOK,TOPO,1256597,3366,4537.500000000001,682,0,0,0,0.0026786630876884155,0.20261437908496732,6.653225806451614,0.0,0.0,,,,3.610942887815267e-06
2025-01-07,PMAX,PMAX,FUNDO,1630721,55897,271731.760429,38854,732,7,2857,0.034277476036673346,0.6950999159167754,6.993662439620117,0.07353168270963092,0.01883975909816235,371.2182519521858,0.009562841530054645,38818.822918428574,75.7123879713012
2025-01-07,SEARCH,MICROSOFT,FUNDO,131859,5317,15357.239999999998,4951,159,6,695,0.040323375727102435,0.9311641903328944,3.101846091698646,0.1403756816804686,0.032114724298121594,96.58641509433961,0.03773584905660377,2559.5399999999995,17.98271662763466
2025-01-06,SEARCH,CURSOS,FUNDO,367962,24712,111448.431744,16204,330,35,1629,0.06715910882101957,0.6557138232437683,6.877834592940015,0.10053073315230807,0.020365341890891137,337.72252043636365,0.10606060606060606,3184.2409069714286,56.89047051761103
2025-01-06,SEARCH,GENERICA,FUNDO,202977,12701,49992.362517999994,11430,217,22,1200,0.06257359208186149,0.8999291394378396,4.3737849972003495,0.10498687664041995,0.018985126859142606,230.37955077419352,0.10138248847926268,2272.380114454545,35.28042520677487
2025-01-06,SEARCH,OPORTUNIDADES,MEIO,28506,1603,2118.0301019999997,1132,0,0,7,0.05623377534554129,0.7061759201497193,1.8710513268551234,0.006183745583038869,0.0,,,,1.32129139238927
2025-01-06,TIKTOK,TIKTOK,PRESENCIAL,0,0,0.0,1,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-06,SEARCH,DV360,MEIO,4538238,206238,32648.800049999976,824,0,0,1,0.04544450952109607,0.0039953839738554485,39.62233015776696,0.0012135922330097086,0.0,,,,0.15830642291915153
2025-01-06,VALIDAÇÃO,VALIDAÇÃO,MEIO,0,0,0.0,33,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-06,META,META,MEIO,9329875,161600,54177.230003000004,92059,2,1,7,0.017320703653585928,0.5696720297029703,0.588505523664172,7.603819289803279e-05,2.172519797086651e-05,27088.615001500002,0.5,54177.230003000004,0.3352551361571782
2025-01-06,META,META,FUNDO,12318480,57738,157031.82999700002,26900,407,3,1842,0.004687104253122139,0.46589767570750634,5.83761449802974,0.06847583643122676,0.015130111524163568,385.8275921302212,0.007371007371007371,52343.94333233334,69.82295686838596
2025-01-06,SEARCH,OPORTUNIDADES,FUNDO,137489,6074,52505.60197600001,4680,118,2,592,0.04417807970092153,0.7704972011853803,11.219145721367523,0.1264957264957265,0.025213675213675214,444.9627286101696,0.01694915254237288,26252.800988000006,73.95155207887326
2025-01-06,DEMAND GEN,DEMAND GEN,MEIO,24864026,799173,82843.964775,212699,36,1,225,0.032141737625274364,0.2661488814061536,0.3894892066958472,0.0010578329000136342,0.00016925326400218149,2301.22124375,0.027777777777777776,82843.964775,0.10366211668186988
2025-01-06,SEARCH,MARCAS,FUNDO,85418,31653,42564.28209599999,29896,1117,11,4850,0.37056592287339907,0.944491833317537,1.423745052716082,0.16222906074391222,0.03736285790741236,38.105892655326755,0.009847806624888093,3869.4801905454533,7.133280056309701
2025-01-06,TIKTOK,TIKTOK,MEIO,2634205,23853,9783.710000000003,10902,0,0,0,0.009055103911806408,0.45704942774493773,0.8974234085488904,0.0,0.0,,,,0.41016685532218183
2025-01-06,SEARCH,MICROSOFT,FUNDO,100794,5202,14218.31,4692,137,7,721,0.05161021489374368,0.9019607843137255,3.0303303495311167,0.15366581415174765,0.029198635976129584,103.78328467153284,0.051094890510948905,2031.1871428571428,16.571456876456875
2025-01-06,SEARCH,SEARCH,FUNDO,29385,911,6133.766659,747,25,0,88,0.031002212012931768,0.8199780461031834,8.211200346720213,0.11780455153949129,0.03346720214190094,245.35066636,0.0,,54.28112087610619
2025-01-06,SEARCH,DV360,TOPO,6712654,7787,28824.326403,450,0,0,0,0.0011600478737620024,0.05778862206241171,64.05405867333333,0.0,0.0,,,,4.294028323670489e-06
2025-01-06,DEMAND GEN,DEMAND GEN,FUNDO,2012112,17619,32070.551111,5993,31,1,136,0.008756470812757938,0.3401441625517907,5.351335076088771,0.02269314199899883,0.00517270148506591,1034.5339068064516,0.03225806451612903,32070.551111,192.03922820958084
2025-01-06,SEARCH,MICROSOFT,MEIO,1743375,14573,2370.539999999998,4050,0,0,0,0.008359073635907363,0.27791120565429217,0.585318518518518,0.0,0.0,,,,0.1626665751732655
2025-01-06,META,META,TOPO,8788320,40538,34277.679999,7991,0,0,7,0.004612713237569866,0.1971236864176822,4.289535727568515,0.0008759854836691278,0.0,,,,3.900367760732427e-06
2025-01-06,TIKTOK,TIKTOK,TOPO,1326039,3482,4548.4400000000005,427,0,0,0,0.0026258654534293486,0.12263067202757036,10.65208430913349,0.0,0.0,,,,3.4300951932786296e-06
2025-01-06,PMAX,PMAX,FUNDO,1581070,56746,319775.311098,42223,812,4,3337,0.03589088402158032,0.7440700666126246,7.573486277573833,0.07903275465978259,0.019231224687966276,393.8119594802955,0.0049261083743842365,79943.8277745,77.07286360520607
2025-01-06,TIKTOK,TIKTOK,FUNDO,12460228,28545,65376.32,24564,43,2,149,0.002290889059172914,0.8605359957961114,2.6614688161537208,0.006065787331053575,0.001750529229767139,1520.379534883721,0.046511627906976744,32688.16,340.50166666666667
2025-01-05,TIKTOK,TIKTOK,TOPO,170705,482,806.02,126,0,0,0,0.0028235845464397646,0.26141078838174275,6.396984126984127,0.0,0.0,,,,4.721712896517384e-06
2025-01-05,META,META,MEIO,10074276,186323,56892.44999800001,105338,1,0,4,0.01849492707962339,0.5653515669026368,0.5400942679564831,3.797300119614954e-05,9.493250299037385e-06,56892.44999800001,0.0,,0.30534314066433027
2025-01-05,SEARCH,MICROSOFT,MEIO,1603855,12636,2226.46,3745,0,0,0,0.007878517696425176,0.29637543526432414,0.5945153538050735,0.0,0.0,,,,0.1761997467553023
2025-01-05,PMAX,PMAX,FUNDO,1105095,42345,200461.12838399998,30611,448,3,1955,0.03831797266298372,0.7228952650844256,6.548663172846362,0.06386593054784227,0.014635261833981249,447.4578758571428,0.006696428571428571,66820.37612799999,83.4211936679151
2025-01-05,SEARCH,MARCAS,FUNDO,36454,14387,17749.108789,13356,455,7,2118,0.39466176551270093,0.9283380829915896,1.328923988394729,0.15858041329739442,0.034067085953878404,39.00903030549451,0.015384615384615385,2535.5869698571432,6.8982156195102995
2025-01-05,DEMAND GEN,DEMAND GEN,FUNDO,1619841,18655,24025.468736,6016,16,1,67,0.011516562428040777,0.32248726882873224,3.9935952021276595,0.011136968085106383,0.0026595744680851063,1501.591796,0.0625,24025.468736,289.46347874698796
2025-01-05,SEARCH,OPORTUNIDADES,MEIO,20422,1363,2113.955555,978,0,0,5,0.06674174909411419,0.7175348495964784,2.161508747443763,0.005112474437627812,0.0,,,,1.5509578539985327
2025-01-05,SEARCH,DV360,TOPO,5378522,5843,20753.350186999996,355,0,0,0,0.0010863579250954072,0.06075646072223173,58.46014137183098,0.0,0.0,,,,3.858560062968971e-06
2025-01-05,SEARCH,DV360,MEIO,4922028,225702,32232.201056000005,1006,1,1,1,0.04585548883508993,0.00445720463265722,32.03996128827038,0.0009940357852882703,0.0009940357852882703,32232.201056000005,1.0,32232.201056000005,0.14280866388423677
2025-01-05,DEMAND GEN,DEMAND GEN,MEIO,8324770,309105,21352.203584,97652,22,1,88,0.03713075556441799,0.31591853900778055,0.21865608061278827,0.0009011592184491869,0.00022528980461229673,970.5547083636363,0.045454545454545456,21352.203584,0.06907750953235955
2025-01-05,SEARCH,CURSOS,FUNDO,167876,10360,37440.08200899999,7600,155,36,707,0.061712216159546335,0.7335907335907336,4.926326580131578,0.09302631578947368,0.020394736842105264,241.54891618709672,0.23225806451612904,1040.0022780277775,43.43396984802783
2025-01-05,META,META,FUNDO,14043006,67031,141911.190003,30821,426,7,1791,0.004773265780844927,0.4598021810803956,4.604366827909542,0.05810973037863794,0.013821744914181889,333.1248591619718,0.01643192488262911,20273.027143285715,64.01046008254397
2025-01-05,SEARCH,SEARCH,FUNDO,19434,694,4979.886071999999,548,22,0,61,0.03571061027065967,0.7896253602305475,9.087383343065692,0.11131386861313869,0.040145985401459854,226.3584578181818,0.0,,59.99862737349397
2025-01-05,SEARCH,MICROSOFT,FUNDO,55551,1733,5824.08,1570,36,5,195,0.031196558117765658,0.9059434506635892,3.7096050955414013,0.12420382165605096,0.022929936305732482,161.78,0.1388888888888889,1164.816,25.21246753246753
2025-01-05,TIKTOK,TIKTOK,FUNDO,2451864,6695,17277.920000000002,5170,17,1,83,0.002730575594731192,0.772218073188947,3.341957446808511,0.016054158607350096,0.0032882011605415862,1016.3482352941178,0.058823529411764705,17277.920000000002,172.77920000000003
2025-01-05,SEARCH,OPORTUNIDADES,FUNDO,84739,3864,29690.380933,3046,68,3,386,0.04559883878733523,0.7883022774327122,9.747334515101773,0.12672357189757058,0.02232435981615233,436.6232490147059,0.04411764705882353,9896.793644333333,65.39731483039648
2025-01-05,SEARCH,GENERICA,FUNDO,79051,4925,16541.982365,5234,91,13,476,0.06230155216252799,1.062741116751269,3.1604857403515476,0.09094382881161635,0.01738632021398548,181.780025989011,0.14285714285714285,1272.460181923077,29.174572072310404
2025-01-05,TIKTOK,TIKTOK,MEIO,1372421,13486,4344.620000000001,6172,0,0,0,0.009826430810953782,0.457659795343319,0.7039241736876216,0.0,0.0,,,,0.3221577932670919
2025-01-05,META,META,TOPO,9562547,39464,34781.35000199999,9022,2,1,2,0.004126933964350711,0.22861341982566388,3.855170694081134,0.00022168033695411216,0.00022168033695411216,17390.675000999996,0.5,34781.35000199999,3.637247482496033e-06
2025-01-05,VALIDAÇÃO,VALIDAÇÃO,MEIO,0,0,0.0,26,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-05,TIKTOK,TIKTOK,PRESENCIAL,0,0,0.0,1,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-04,SEARCH,DV360,TOPO,7259376,8466,30413.645457000002,534,0,0,0,0.0011662159392212222,0.06307583274273565,56.95439224157304,0.0,0.0,,,,4.189567458277406e-06
2025-01-04,DEMAND GEN,DEMAND GEN,FUNDO,1582829,13650,24212.613655,4886,14,1,65,0.008623799538674108,0.35794871794871796,4.955508320712239,0.013303315595579205,0.0028653295128939827,1729.4724039285716,0.07142857142857142,24212.613655,306.48878044303797
2025-01-04,TIKTOK,TIKTOK,MEIO,2045697,19707,6348.580000000001,8522,0,0,0,0.009633391455332829,0.4324351753184148,0.7449636235625441,0.0,0.0,,,,0.3221484751611103
2025-01-04,TIKTOK,TIKTOK,FUNDO,8159786,20887,47098.71999999998,16935,35,1,158,0.002559748503208295,0.8107914013501221,2.781146737525833,0.009329790374963095,0.002066725715972837,1345.6777142857136,0.02857142857142857,47098.71999999998,244.03481865284962
2025-01-04,DEMAND GEN,DEMAND GEN,MEIO,7971631,293216,20648.640167,90629,16,1,74,0.036782435112714076,0.3090861344537815,0.22783700765759307,0.0008165156848249456,0.00017654393185404231,1290.5400104375,0.0625,20648.640167,0.07042125998240206
2025-01-04,SEARCH,GENERICA,FUNDO,58005,3629,10770.524208999996,4197,87,16,451,0.06256357210585295,1.156516946817305,2.5662435570645687,0.10745770788658565,0.020729092208720514,123.79912883908041,0.1839080459770115,673.1577630624997,20.01956172676579
2025-01-04,SEARCH,MARCAS,FUNDO,35765,14069,16621.750575000002,13727,481,8,2032,0.39337340975814344,0.975691236050892,1.2108800593720406,0.14802943104829897,0.03504043126684636,34.55665400207901,0.016632016632016633,2077.7188218750002,6.6143058396339045
2025-01-04,SEARCH,DV360,MEIO,4172907,174143,32769.56776199999,802,0,0,0,0.04173181908918651,0.004605410495971701,40.85981017705735,0.0,0.0,,,,0.18817619865283125
2025-01-04,SEARCH,MICROSOFT,MEIO,1325693,10620,1997.0499999999995,2566,0,0,0,0.008010904485427621,0.2416195856873823,0.7782735775526108,0.0,0.0,,,,0.18804613935969863
2025-01-04,SEARCH,OPORTUNIDADES,MEIO,20898,1541,2139.798237,1123,0,0,5,0.07373911379079338,0.7287475665152499,1.9054303089937668,0.004452359750667854,0.0,,,,1.388577700843608
2025-01-04,SEARCH,MICROSOFT,FUNDO,49900,1885,6133.8600000000015,1755,48,6,222,0.03777555110220441,0.9310344827586207,3.495076923076924,0.1264957264957265,0.02735042735042735,127.78875000000004,0.125,1022.3100000000003,22.718000000000007
2025-01-04,TIKTOK,TIKTOK,TOPO,157500,505,786.45,125,0,0,0,0.003206349206349206,0.24752475247524752,6.291600000000001,0.0,0.0,,,,4.9933333333333335e-06
2025-01-04,SEARCH,OPORTUNIDADES,FUNDO,74346,3524,24847.724216,2797,61,2,371,0.0473999946197509,0.7937003405221339,8.883705475867,0.13264211655345012,0.021809081158383984,407.3397412459016,0.03278688524590164,12423.862108,57.517880129629624
